,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status,"key_stats_acc_perf_NO_NA_enhanced.csv"")Held by Institutions"
2835,2005-09-07 15:55:58,1126133758.0,duk,30.29,10.99,1236.36,4.66,6.33,1.119,14.76,1.18,1.66,8.38,14.07,3.83,12.47,24.367,26910000000.0,43320000000.0,N/A,3.72,1.89,7.781,1.89,9070000000.0,7.781,1930000000.0,1.97,28.50,6.40,2049999999.9999998,2.212,18370000000.0,1.021,17.582001,3760000000.0,N/A,8.48,,31240000.0,9.9,3.40,35440000.0,1.0,70.00
2836,2007-02-27 11:23:17,1172604197.0,duk,23.18,6.47,1399.04,-1.36,7.83,0.694,12.76,1.66,0.96,12.27,17.72,2.72,9.49,12.978,25150000000.0,43270000000.0,N/A,3.13,2.85,9.129,2.85,N/A,9.129,2020000000.0,1.57,36.10,30.60,N/A,N/A,18120000000.0,1.07,20.764999,3850000000.0,0.23,0.26,,19240000.0,3.3,1.50,18250000.0,1.0,58.40
2837,2007-03-07 23:19:13,1173338353.0,duk,23.08,1.17,1391.97,-6.3,7.47,0.694,12.46,1.62,0.94,12.27,17.72,2.72,9.49,12.978,24560000000.0,42690000000.0,N/A,3.30,2.81,9.007,2.81,N/A,9.007,2020000000.0,1.568,36.10,30.60,N/A,N/A,18120000000.0,1.07,20.764999,3850000000.0,0.22,0.26,,33950000.0,3.7,2.70,19240000.0,1.0,58.40
2838,2007-03-09 02:16:42,1173435402.0,duk,22.74,4.79,1402.84,-4.93,9.719999999999999,0.694,12.40,1.62,0.94,12.27,17.72,2.72,9.49,12.978,24440000000.0,42680000000.0,N/A,3.38,2.81,9.004,2.81,N/A,9.004,2020000000.0,1.57,36.10,30.60,N/A,N/A,18120000000.0,1.07,20.764999,3850000000.0,0.22,0.26,,33950000.0,3.7,2.70,19240000.0,1.0,58.40
2839,2007-03-16 01:38:47,1174034327.0,duk,23.1,2.64,1386.95,-5.64,8.28,0.773,12.51,1.63,0.93,12.45,18.17,3.50,9.49,12.789,24730000000.0,42090000000.0,N/A,3.34,2.81,7.428,2.81,5540000000.0,7.428,2020000000.0,1.57,36.10,43.20,2460000000.0,1.958,20170000000.0,1.049,20.764999,3750000000.0,0.22,0.26,,33950000.0,3.7,2.70,19240000.0,1.0,58.60
2840,2007-04-10 09:27:32,1176222452.0,duk,24.6,1.02,1448.39,-6.48,7.5,0.773,13.24,1.75,1.00,12.45,18.17,3.50,9.49,12.789,26160000000.0,43870000000.0,N/A,3.56,2.93,7.743,2.93,5540000000.0,7.743,2020000000.0,1.57,36.10,43.20,2460000000.0,1.958,20170000000.0,1.049,20.764999,3750000000.0,0.17,0.26,,18220000.0,2.5,1.50,33950000.0,1.0,58.50
2841,2007-04-20 10:34:12,1177090452.0,duk,24.72,0.93,1484.35,-8.06,8.99,0.773,13.15,1.74,1.00,12.45,18.17,3.50,9.49,12.789,25980000000.0,43700000000.0,N/A,3.56,2.92,7.712,2.92,5540000000.0,7.712,2020000000.0,1.57,36.10,43.20,2460000000.0,1.958,20170000000.0,1.049,20.764999,3750000000.0,0.17,0.26,,18220000.0,2.5,1.50,33950000.0,1.0,58.70
2842,2007-05-20 17:59:55,1179709195.0,duk,24.95,5.17,1512.75,-5.69,10.86,0.773,12.98,1.57,1.25,12.45,18.17,3.50,9.49,12.789,25690000000.0,43960000000.0,N/A,3.56,2.94,7.758,2.94,5540000000.0,7.758,2020000000.0,1.57,36.10,43.20,2460000000.0,1.958,20170000000.0,1.049,16.389,3750000000.0,0.26,0.26,,22950000.0,3.4,1.80,18220000.0,1.0,58.20
2843,2007-05-28 00:27:48,1180337268.0,duk,,,1515.73,-8.6,,0.559,13.02,1.49,1.18,11.37,17.90,4.59,11.64,13.084,24170000000.0,33880000000.000004,N/A,3.34,2.07,5.743,2.07,5540000000.0,5.743,2170000000.0,1.47,0.30,89.30,1830000000.0,1.45,11540000000.0,1.127,16.389,3930000000.0,0.26,0.26,,22950000.0,3.4,1.80,18220000.0,0.0,59.90
2844,2007-06-22 07:20:37,1182522037.0,duk,22.21,14.14,1502.56,-10.96,25.1,0.559,12.68,1.42,1.12,11.37,17.90,4.59,11.64,13.084,23540000000.0,33250000000.0,N/A,3.28,2.03,5.636,2.03,5540000000.0,5.636,2170000000.0,1.47,0.30,89.30,1830000000.0,1.45,11540000000.0,1.127,16.389,3930000000.0,0.32,0.26,,22590000.0,4.1,1.80,22950000.0,1.0,61.50
2845,2008-01-25 05:27:55,1201267675.0,duk,23.44,-3.67,1330.61,-36.85,33.18,0.559,14.16,1.40,1.14,9.64,19.76,3.53,10.10,13.555,23200000000.0,34140000000.0,N/A,3.40,2.00,6.289,2.00,5540000000.0,6.289,2400000000.0,1.30,20.40,16.70,1580000000.0,1.256,11780000000.0,1.127,16.723,3500000000.0,0.02,0.26,,22690000.0,3.9,1.80,23120000.0,1.0,58.20
2846,2008-06-11 08:04:00,1213196640.0,duk,25.13,-3.98,1335.49,-29.25,25.27,0.565,14.10,1.78,1.06,12.62,20.66,3.36,7.84,10.101,22650000000.0,34110000000.0,N/A,2.80,2.68,7.561,2.68,8220000000.000001,7.561,1650000000.0,1.27,30.30,10.10,642000000.0,0.508,12100000000.0,0.853,16.938,3310000000.0,0.57,1.68,,38720000.0,6.2,3.10,30980000.0,1.0,56.50
2847,2008-10-28 22:13:49,1225257229.0,duk,24.27,14.22,940.51,10.86,3.360000000000001,0.624,12.67,1.53,0.93,12.81,21.28,3.46,8.09,10.298,21100000000.0,32000000000.0,N/A,2.65,2.46,6.934,2.46,8220000000.000001,6.934,1690000000.0,1.316,19.80,8.90,1180000000.0,0.931,13290000000.0,1.066,16.839001,3490000000.0,0.43,1.79,,27110000.0,2.4,2.10,27120000.0,0.0,56.90
2848,2009-03-18 18:57:05,1237427825.0,duk,22.26,42.18,794.35,46.77,-4.590000000000003,N/A,12.95,1.34,0.82,10.53,19.55,3.07,6.06,10.221,N/A,N/A,N/A,2.33,N/A,N/A,N/A,4200000000.0,N/A,1280000000.0,1.07,36.20,3.50,1040000000.0,0.809,14440000000.0,1.214,16.5,3330000000.0,0.37,0.31,,12230000.0,1.2,1.00,11270000.0,0.0,52.70
2849,2011-11-14 18:39:12,1321324752.0,duk,50.81,11.61,1251.78,9.81,1.799999999999999,87.83,15.12,1.96,1.23,12.89,20.61,3.11,8.21,10.76,45920000000.0,45920000000.0,14.72,3.63,3.21,9.24,3.21,5520000000.0,9.24,1840000000.0,1.38,29.60,0.50,2180000000.0,1.64,20110000000.0,1.23,17.11,45920000000.0,0.34,0.25,,48480000.0,3.80,3.70,47890000.0,0.0,47.70
2850,2012-01-01 06:25:29,1325427929.0,duk,55.81,5.88,1263.02,12.92,-7.04,87.83,15.92,2.05,1.29,12.89,20.61,3.11,8.21,10.76,47250000000.0,47250000000.0,15.38,4.02,3.30,9.50,3.30,5520000000.0,9.50,1840000000.0,1.38,29.60,0.50,2180000000.0,1.64,20110000000.0,1.23,17.11,3880000000.0,0.31,0.25,,48560000.0,4.30,3.70,52000000.0,0.0,47.70
2851,2012-03-22 05:17:53,1332418673.0,duk,54.7,20.88,1392.78,11.78,9.1,92.56,16.27,1.96,1.23,11.98,21.80,3.19,7.53,10.69,46770000000.0,46770000000.0,14.08,4.03,3.29,9.12,3.29,5610000000.0,9.12,1700000000.0,1.28,32.60,2.30,2300000000.0,1.73,21160000000.0,1.25,17.05,3670000000.0,0.18,0.24,,56220000.0,4.10,4.20,55260000.0,1.0,49.10
2852,2012-06-15 14:04:22,1339794262.0,duk,63.1,-0.13,1342.84,20.08,-20.209999999999997,90.38,20.73,2.18,1.36,10.49,22.51,3.31,6.55,10.65,50330000000.0,50330000000.0,15.51,4.61,3.54,9.56,3.54,5610000000.0,9.56,1480000000.0,1.12,42.30,0.90,1310000000.0,0.98,20680000000.0,1.38,17.03,3580000000.0,0.18,0.26,,78750000.0,5.30,5.90,78860000.0,0.0,50.20
2853,2013-03-14 19:51:58,1363315918.0,duk,65.48,5.62,1563.23,17.78,-12.16,99.23,22.76,2.57,1.20,9.23,23.11,3.14,5.47,33.38,88030000000.0,88030000000.0,15.19,4.04,4.60,12.43,4.60,7050000000.0,12.43,1730000000.0,3.07,51.00,65.20,1760000000.0,2.50,40720000000.0,1.01,58.04,5240000000.0,0.14,0.16,,9450000.0,2.60,2.10,9640000.0,0.0,52.40
2854,2013-04-23 13:25:22,1366748722.0,duk,69.68,1.94,1578.78,18.79,-16.849999999999998,99.23,24.19,2.73,1.28,9.23,23.11,3.14,5.47,33.38,91340000000.0,91340000000.0,16.18,4.06,4.77,12.90,4.77,7050000000.0,12.90,1730000000.0,3.07,51.00,65.20,1760000000.0,2.50,40720000000.0,1.01,58.04,5240000000.0,0.17,0.16,,7800000.0,3.10,1.10,7770000.0,0.0,52.40
2855,2013-04-25 02:58:20,1366883900.0,duk,70.36,2.89,1585.16,17.55,-14.66,99.23,24.33,2.74,1.28,9.23,23.11,3.14,5.47,33.38,91340000000.0,91340000000.0,16.28,4.04,4.77,12.90,4.77,7050000000.0,12.90,1730000000.0,3.07,51.00,65.20,1760000000.0,2.50,40720000000.0,1.01,58.04,5240000000.0,0.17,0.16,,7800000.0,3.10,1.10,7770000.0,0.0,52.40
2856,2004-02-15 12:35:31,1076877331.0,dva,29.42,48.88,1152.11,4.69,44.190000000000005,5.277,17.72,1.39,11.31,8.72,19.20,8.97,118.94,26.644,2860000000.0,3910000000.0,0.00,1.00,1.94,8.71,1.94,636950000.0,8.71,175790000.0,2.534,14.60,12.40,272110000.0,4.27,1320000000.0,1.949,3.9,318820000.0,0.992,0.63,,N/A,3.02,1.18,N/A,1.0,92.81
2857,2004-10-11 00:40:37,1097480437.0,dva,31.45,54.88,1124.39,5.38,49.5,2.428,15.80,1.47,6.72,9.57,19.02,10.08,65.30,20.304,3160000000.0,4099999999.9999995,14.10,1.01,1.91,8.37,1.91,655860000.0,8.37,206120000.0,1.99,11.70,8.70,200700000.0,1140000000.0,1140000000.0,1.947,4.705,350970000.0,0.648,0.80,,1380000.0,2.512,1.39,1570000.0,1.0,88.31
2858,2005-01-27 19:17:47,1106882267.0,dva,41.24,33.12,1174.55,9.29,23.83,3.068,18.51,1.77,8.77,10.22,19.06,10.78,61.02,21.686,4010000000.0,5120000000.0,17.92,1.30,2.29,10.05,2.29,655860000.0,10.05,228450000.0,2.217,11.70,8.70,226940000.0,2.33,1390000000.0,1.855,4.629,367180000.0,0.813,1.23,,1940000.0,2.036,2.02,1200000.0,1.0,90.04
2859,2005-02-18 08:12:51,1108743171.0,dva,42.17,40.41,1201.59,6.53,33.879999999999995,2.63,19.55,1.84,8.09,9.67,17.84,10.03,51.82,22.34,4160000000.0,5290000000.0,16.19,1.27,2.30,10.64,2.30,655860000.0,10.64,222250000.0,2.16,11.70,8.70,251980000.0,2.56,1380000000.0,1.967,5.307,367180000.0,0.687,1.28,,1940000.0,2.036,2.00,1200000.0,1.0,86.32
2860,2005-03-16 18:47:41,1111024061.0,dva,41.77,44.29,1188.07,9.87,34.42,2.63,19.33,1.81,7.96,9.67,17.84,10.03,51.82,22.34,4120000000.0,5290000000.0,15.88,1.25,2.30,10.65,2.30,743530000.0,10.65,222250000.0,2.16,26.40,14.00,251980000.0,2.56,1380000000.0,1.967,5.307,419950000.0,0.619,1.29,,1680000.0,2.175,1.72,1940000.0,1.0,90.50
2861,2007-04-01 23:54:28,1175496868.0,dva,52.68,-9.34,1422.53,-7.02,-2.3200000000000003,3.011,19.47,1.13,4.42,5.94,15.11,7.47,27.60,47.147,5590000000.0,9030000000.0,N/A,0.98,1.85,9.642,1.85,1490000000.0,9.642,289330000.0,2.74,15.60,12.30,310200000.0,2.957,3750000000.0,1.537,11.907,519570000.00000006,1.09,0.19,,2330000.0,2.2,2.20,1680000.0,0.0,88.10
2862,2007-04-05 15:55:05,1175813705.0,dva,55.97,-14.06,1443.76,-5.08,-8.98,3.011,20.29,1.16,4.55,5.94,15.11,7.47,27.60,47.147,5830000000.0,9120000000.0,N/A,0.98,1.87,9.738,1.87,1490000000.0,9.738,289330000.0,2.74,15.60,12.30,310200000.0,2.957,3750000000.0,1.537,11.907,519570000.00000006,1.17,0.19,,2330000.0,2.2,2.20,1680000.0,0.0,88.10
2863,2008-12-27 12:26:38,1230409598.0,dva,47.99,24.4,868.15,29.76,-5.360000000000003,1.944,14.42,0.90,2.64,6.51,15.33,7.63,20.46,52.445,5060000000.0,8330000000.0,N/A,1.07,1.50,7.835,1.50,1670000000.0,7.835,361510000.0,3.38,0.60,9.80,439560000.0,4.235,3710000000.0,1.837,18.195999,595090000.0,0.5,0.20,,3770000.0,2.3,3.60,3440000.0,0.0,96.20
2864,2011-05-02 00:56:43,1304323003.0,dva,89.17,0.52,1361.22,3.28,-2.76,178.03,22.36,1.31,4.28,6.29,15.32,7.88,19.58,63.52,11880000000.0,11880000000.0,15.59,1.63,1.84,9.72,1.84,1970000000.0,9.72,405610000.0,3.94,37.10,5.20,883120000.0,9.20,4310000000.0,2.84,20.61,11880000000.0,0.15,0.35,,1450000.0,1.90,N/A,1460000.0,0.0,94.90
2865,2011-07-01 22:58:50,1309586330.0,dva,87.2,9.3,1339.67,-0.58,9.88,168.85,22.60,1.27,4.02,6.02,15.12,7.66,18.19,65.12,11540000000.0,11540000000.0,14.78,1.51,1.78,9.45,1.78,1970000000.0,9.45,391540000.0,3.86,13.60,3.00,1030000000.0,10.78,4290000000.0,2.71,21.52,11540000000.0,0.16,0.35,,1.40,1.40,1.00,N/A,1.0,94.90
2866,2012-01-04 21:00:51,1325739651.0,dva,77.33,42.16,1277.3,14.25,27.909999999999997,178.61,18.83,1.06,3.61,5.89,15.82,8.20,18.65,70.92,11170000000.0,11170000000.0,12.44,1.19,1.65,8.42,1.65,1970000000.0,8.42,401390000.0,4.10,13.40,9.60,565870000.0,6.05,4520000000.0,1.97,21.40,1150000000.0,0.38,0.35,,1890000.0,2.20,2.00,2630000.0,1.0,94.90
2867,2012-07-24 23:41:11,1343198471.0,dva,94.8,24.04,1338.31,25.98,-1.9400000000000013,155.34,17.37,1.23,3.93,7.17,17.15,8.95,23.02,77.61,13000000000.0,13000000000.0,14.02,1.30,1.78,8.48,1.78,2300000000.0,8.48,527590000.00000006,5.46,48.30,19.70,457910000.0,4.87,4510000000.0,1.91,24.20,1180000000.0,0.70,0.32,,3550000.0,3.80,3.80,3540000.0,0.0,94.50
2868,2013-04-25 04:44:46,1366890286.0,dva,120.85,-42.44,1585.16,17.55,-59.989999999999995,190.15,22.30,1.59,3.45,6.55,17.08,7.01,17.68,85.21,20970000000.0,20970000000.0,15.09,1.24,2.56,12.04,2.56,2610000000.0,12.04,536240000.0,5.47,5.20,41.40,540890000.0,5.13,8570000000.0,1.43,35.67,1100000000.0,0.65,0.37,,3380000.0,4.30,3.60,3260000.0,0.0,96.60
2869,2003-10-26 16:16:54,1067210214.0,dvn,21.31,61.8,1033.77,5.9,55.9,0.94,8.61,1.91,1.14,17.10,35.79,5.31,16.80,32.752,10900000000.0,19190000000.0,10.20,1.42,3.34,5.72,3.34,2620000000.0,5.72,973000000.0,5.459,1.00,40.40,781000000.0,3.37,9070000000.0,0.832,41.63,N/A,0.472,7.11,,4520000.0,2.649,2.10,4800000.0,1.0,80.77
2870,2004-06-07 21:43:36,1086669816.0,dvn,27.38,55.0,1140.42,4.98,50.019999999999996,0.756,8.03,1.82,1.25,22.79,35.44,7.27,18.79,33.312,14570000000.0,21610000000.0,10.87,1.72,2.73,4.43,2.73,6070000000.0,4.43,1800000000.0,7.568,1579.80,70.30,1520000000.0,6.35,8720000000.0,0.998,48.077999,4160000000.0,0.52,7.13,,3840000.0,2.375,1.72,4040000.0,1.0,76.72
2871,2004-09-18 12:16:46,1095535006.0,dvn,30.94,83.68,1120.37,9.58,74.10000000000001,0.661,8.78,2.00,1.39,23.43,36.55,7.30,17.84,34.018,16920000000.000002,23480000000.0,9.75,1.74,2.82,4.48,2.82,6070000000.0,4.48,1940000000.0,7.973,1579.80,70.30,1180000000.0,4.89,7910000000.0,0.993,49.483002,4360000000.0,0.532,7.13,,3340000.0,2.919,1.49,5040000.0,1.0,76.74
2872,2004-11-12 17:03:54,1100307834.0,dvn,34.26,52.74,1184.17,3.08,49.660000000000004,0.629,9.12,2.10,1.43,23.78,37.52,7.53,17.83,70.30,18480000000.0,24170000000.0,8.77,1.78,2.80,4.39,2.80,6070000000.0,4.39,2049999999.9999998,8.336,1579.80,70.30,1910000000.0,7.87,7960000000.0,1.019,52.071999,4680000000.0,0.61,7.12,,4179999.9999999995,3.391,1.85,2970000.0,1.0,75.52
2873,2005-01-23 10:45:49,1106505949.0,dvn,35.49,74.02,1175.41,7.52,66.5,0.629,9.46,2.21,1.51,23.78,37.52,7.53,17.83,17.5,19170000000.0,25210000000.0,8.90,1.53,2.92,4.58,2.92,6070000000.0,4.58,2049999999.9999998,4.168,1579.80,70.30,1910000000.0,3.93,7960000000.0,1.019,26.035999,4680000000.0,0.683,0.72,,8460000.0,3.097,1.75,9380000.0,1.0,77.96
2874,2005-02-25 14:55:44,1109372144.0,dvn,42.91,27.08,1211.37,6.71,20.369999999999997,0.582,10.52,2.43,1.63,23.79,40.31,7.79,17.87,18.452,22450000000.0,28030000000.0,12.38,1.93,3.05,4.68,3.05,6070000000.0,4.68,2180000000.0,4.39,N/A,N/A,2260000000.0,4.65,7960000000.0,1.156,28.25,N/A,0.707,0.72,,7220000.0,2.699,1.50,9220000.0,1.0,80.80
2875,2005-03-18 12:17:49,1111173469.0,dvn,43.66,25.93,1189.65,9.53,16.4,0.582,10.98,2.43,1.65,23.79,40.31,7.79,17.87,18.452,23110000000.0,28960000000.0,11.79,1.96,3.15,4.83,3.15,7650000000.0,4.83,2180000000.0,4.39,1579.80,70.30,2120000000.0,4.42,7960000000.0,1.156,28.254999,4680000000.0,0.732,6.72,,7220000.0,2.699,1.61,9220000.0,1.0,80.15
2876,2005-12-29 18:40:40,1135910440.0,dvn,56.72,8.3,1254.42,13.06,-4.76,0.492,11.53,2.80,2.01,26.36,44.67,9.60,19.80,21.353,28100000000.0,32939999999.999996,N/A,1.19,3.30,4.914,3.30,7650000000.0,4.914,2620000000.0,5.49,43.90,19.30,1890000000.0,4.245,6860000000.0,1.221,31.382,4780000000.0,N/A,0.71,,8990000.0,2.4,2.20,8480000.0,0.0,80.10
2877,2007-02-22 05:18:38,1172150318.0,dvn,60.82,48.04,1456.38,-7.09,55.129999999999995,0.43,9.20,2.76,1.67,28.69,44.43,9.90,20.76,25.536,29340000000.0,N/A,N/A,1.40,N/A,N/A,N/A,9060000000.0,N/A,3220000000.0,7.19,5.20,0.70,1320000000.0,2.986,7400000000.0,0.767,39.282001,6840000000.0,0.81,0.67,,7200000.0,1.6,1.70,7630000.0,1.0,79.10
2878,2007-04-08 21:35:06,1176093306.0,dvn,65.97,52.1,1443.76,-4.93,57.03,0.446,11.36,3.00,1.82,26.91,42.50,8.78,17.48,23.932,31950000000.0,38410000000.0,N/A,1.52,3.63,5.372,3.63,8750000000.0,5.372,2810000000.0,6.33,N/A,N/A,1310000000.0,2.954,7770000000.0,0.691,39.278999,5990000000.0,0.99,9.79,,5810000.0,1.4,1.40,5040000.0,1.0,76.60
2879,2008-05-07 04:35:19,1210160119.0,dvn,107.79,-47.74,1392.57,-34.84,-12.899999999999999,0.36,15.06,4.48,2.31,31.74,39.80,7.39,15.95,25.533,53470000000.0,57080000000.0,N/A,1.24,5.02,7.735,5.02,7970000000.0,7.735,3140000000.0,7.991,126.10,32.20,1740000000.0,3.906,7930000000.0,1.07,49.536999,6650000000.0,1.04,5.80,,5970000.0,1.4,1.40,7250000.0,0.0,81.00
2880,2008-10-19 17:55:41,1224464141.0,dvn,64.88,3.98,946.43,16.01,-12.030000000000001,0.233,7.79,2.13,1.33,28.32,32.10,7.10,13.88,32.539,31280000000.0,34890000000.0,N/A,1.02,2.41,4.475,2.41,9190000000.0,4.475,2980000000.0,9.09,43.90,63.40,1840000000.0,4.16,5450000000.0,0.901,52.717999,8490000000.0,0.94,5.84,,9070000.0,1.2,2.20,7110000.0,0.0,80.60
2881,2008-12-19 20:23:35,1229747015.0,dvn,62.13,2.74,887.88,24.92,-22.18,0.191,4.92,1.77,1.13,37.15,45.91,11.15,21.07,36.263,28970000000.0,32159999999.999996,N/A,0.96,2.00,3.023,2.00,9190000000.0,3.023,4850000000.0,13.32,256.20,59.10,1190000000.0,2.704,4840000000.0,1.118,57.294998,9720000000.0,0.92,5.89,,7900000.0,1.1,1.90,6740000.0,0.0,80.70
2882,2009-08-05 17:30:44,1249518644.0,dvn,59.2,4.81,1002.72,12.28,-7.47,N/A,N/A,2.02,2.10,50.88,80.96,19.85,43.51,30.368,33710000000.0,33710000000.0,N/A,5.76,2.50,3.598,2.50,11000000000.0,3.598,7690000000.0,15.457,N/A,50.20,397000000.0,0.894,6920000000.0,0.735,29.155001,8199999999.999999,1.14,0.10,,10160000.0,1.7,2.40,9450000.0,0.0,79.80
2883,2009-11-24 23:15:51,1259133351.0,dvn,63.46,7.04,1105.65,8.38,-1.3400000000000007,N/A,N/A,3.56,2.06,117.49,174.67,26.15,50.05,19.129,36620000000.0,36620000000.0,N/A,55.33,4.32,7.458,4.32,11000000000.0,7.458,9930000000.0,22.321,80.90,52.70,943000000.0,2.123,7390000000.0,0.758,32.994999,4520000000.0,1.18,0.10,,11120000.0,2.7,2.50,13000000.0,0.0,80.40
2884,2009-12-17 11:18:42,1261077522.0,dvn,64.61,7.38,1096.08,13.49,-6.11,N/A,N/A,3.55,2.06,117.49,174.67,26.15,50.05,19.129,36590000000.0,36590000000.0,N/A,54.06,4.32,7.453,4.32,11000000000.0,7.453,9930000000.0,22.32,80.90,52.70,943000000.0,2.123,7390000000.0,0.758,32.994999,4520000000.0,1.15,0.10,,9960000.0,2.3,2.30,11210000.0,0.0,81.10
2885,2010-01-15 14:06:02,1263593162.0,dvn,68.68,13.32,1136.03,13.2,0.120000000000001,N/A,N/A,3.87,2.24,117.49,174.67,26.15,50.05,19.129,39300000000.0,39300000000.0,N/A,6.37,4.64,8.004,4.64,11000000000.0,8.004,9930000000.0,22.32,80.90,52.70,943000000.0,2.123,7390000000.0,0.758,32.994999,4520000000.0,1.18,0.57,,7270000.0,1.9,1.60,7740000.0,0.0,80.90
2886,2011-09-02 15:03:38,1315001018.0,dvn,61.58,-8.04,1173.97,20.15,-28.189999999999998,37.01,4.75,2.93,1.30,61.42,38.10,6.58,7.74,22.29,28870000000.0,28870000000.0,8.58,0.92,3.05,5.06,3.05,8250000000.0,5.06,1460000000.0,13.60,288.50,28.20,6800000000.0,16.32,7930000000.0,1.99,51.26,28870000000.0,1.15,6.17,,6210000.0,1.50,1.50,6190000.0,0.0,79.50
2887,2011-11-02 22:04:47,1320296687.0,dvn,62.55,-9.5,1237.9,15.32,-24.82,37.01,4.81,2.75,1.22,61.42,38.10,6.58,7.74,22.29,27130000000.0,27130000000.0,9.53,0.80,2.87,4.76,2.87,8250000000.0,4.76,1460000000.0,13.60,288.50,28.20,6800000000.0,16.32,7930000000.0,1.99,51.26,27130000000.0,1.41,6.17,,6970000.0,1.50,1.70,6370000.0,0.0,79.50
2888,2012-01-03 16:04:20,1325635460.0,dvn,63.34,-19.58,1277.06,14.51,-34.089999999999996,43.87,5.84,2.48,1.20,47.21,43.55,7.65,10.52,24.00,27420000000.0,27420000000.0,9.59,0.99,2.72,4.16,2.72,8250000000.0,4.16,2069999999.9999998,11.27,50.30,28.90,6880000000.0,17.03,9260000000.0,1.59,51.82,5460000000.0,1.42,6.17,,7350000.0,2.30,1.70,7130000.0,0.0,79.50
2889,2012-04-20 10:23:14,1334942594.0,dvn,62.67,-17.9,1378.53,12.58,-30.479999999999997,45.64,5.83,2.52,1.24,44.49,43.79,7.82,10.49,25.66,29330000000.0,29330000000.0,9.26,1.10,2.77,4.26,2.77,7890000000.0,4.26,2109999999.9999998,11.31,9.80,22.40,7090000000.0,17.54,9780000000.0,1.38,53.03,6220000000.0,1.40,6.57,,5090000.0,1.50,1.20,4630000.0,0.0,79.70
2890,2012-06-21 21:52:32,1340340752.0,dvn,52.93,-1.23,1325.51,20.14,-21.37,49.37,4.81,2.17,1.05,44.12,44.22,7.60,10.48,26.12,26740000000.0,26740000000.0,8.73,1.22,2.52,3.76,2.52,7890000000.0,3.76,2140000000.0000002,11.42,5.50,1.60,7140000000.0,17.65,10840000000.0,1.45,54.29,5990000000.0,1.33,6.56,,7340000.0,1.70,1.80,7120000.0,0.0,78.10
2891,2012-08-18 10:30:11,1345311011.0,dvn,56.31,0.82,1405.53,18.2,-17.38,47.71,9.95,2.46,1.07,24.90,41.89,6.19,11.23,24.13,27380000000.0,27380000000.0,11.94,3.08,2.82,4.13,2.82,7890000000.0,4.13,2420000000.0,5.93,82.60,32.50,7070000000.0,17.49,10600000000.0,1.86,54.94,5870000000.0,1.30,6.56,,6750000.0,2.10,1.70,6390000.0,0.0,78.10
2892,2012-11-04 09:59:54,1352051994.0,dvn,56.61,11.82,1427.59,23.84,-12.02,47.71,9.75,2.44,1.07,24.90,41.89,6.19,11.23,24.13,26910000000.0,26910000000.0,12.62,3.52,2.77,4.06,2.77,7890000000.0,4.06,2420000000.0,5.93,82.60,32.50,7070000000.0,17.49,10600000000.0,1.86,54.94,5870000000.0,1.27,6.57,,6500000.0,2.50,1.60,7410000.0,0.0,77.10
2893,2013-05-15 16:25:33,1368660333.0,dvn,57.26,22.2,1658.78,12.78,9.42,61.66,N/A,2.76,1.22,22.15,18.00,2.34,9.30,21.85,29670000000.0,29670000000.0,11.73,2.70,3.39,6.56,3.39,6180000000.0,6.56,1940000000.0,4.85,N/A,2.60,6520000000.0,16.05,12150000000.0,1.24,48.54,4930000000.0,1.38,6.39,,8990000.0,2.50,2.20,7810000.0,1.0,79.60
2894,2012-01-13 03:10:55,1326453055.0,ea,18.04,-24.06,1289.09,13.34,-37.4,20.83,N/A,1.67,2.53,7.52,2.77,1.35,11.20,11.64,5450000000.0,5450000000.0,15.86,1.23,1.41,75.74,1.41,2089999999.9999998,75.74,290000000.0,0.88,N/A,13.30,1500000000.0,4.52,529000000.0,1.39,7.65,117000000.0,0.87,N/A,,15320000.0,2.30,5.20,14100000.0,0.0,N/A
2895,2012-03-31 04:06:25,1333191985.0,ea,16.79,5.42,1405.54,11.64,-6.220000000000001,23.58,N/A,1.41,2.42,4.48,3.96,1.84,7.48,11.69,4210000000.0,4210000000.0,14.33,1.12,1.09,135.73,1.09,2089999999.9999998,135.73,173000000.0,0.52,N/A,0.80,1790000000.0,5.41,534000000.0,1.17,6.82,243000000.0,1.07,N/A,,21720000.0,2.80,7.30,20850000.0,0.0,N/A
2896,2013-02-06 14:17:05,1360189025.0,ea,16.88,56.75,1512.12,17.28,39.47,28.29,30.88,1.30,2.62,4.42,5.18,2.39,8.29,12.46,4200000000.0,4200000000.0,14.82,1.22,1.06,9.30,1.06,2540000000.0,9.30,175000000.0,0.55,N/A,13.10,1490000000.0,4.91,554000000.0,1.04,6.44,378000000.0,1.10,4.16,,26370000.0,4.90,8.70,23730000.0,1.0,89.90
